;Timestamp;Pressure_data
[2025-12-09 13:47:14.625] ;8808;95413.07
[2025-12-09 13:47:14.642] ;8824;95413.35
[2025-12-09 13:47:14.659] ;8841;95413.22
[2025-12-09 13:47:14.676] ;8857;95413.25
[2025-12-09 13:47:14.692] ;8875;95413.57
[2025-12-09 13:47:14.709] ;8891;95413.64
[2025-12-09 13:47:14.725] ;8907;95414.08
[2025-12-09 13:47:14.735] ;8924;95413.82
[2025-12-09 13:47:14.760] ;8941;95414.11
[2025-12-09 13:47:14.778] ;8957;95414.21
[2025-12-09 13:47:14.793] ;8974;95413.85
[2025-12-09 13:47:14.809] ;8990;95413.99
[2025-12-09 13:47:14.827] ;9008;95414.49
[2025-12-09 13:47:14.844] ;9024;95414.1
[2025-12-09 13:47:14.860] ;9040;95414.5
[2025-12-09 13:47:14.876] ;9057;95413.97
[2025-12-09 13:47:14.893] ;9074;95414.89
[2025-12-09 13:47:14.901] ;9091;95415.02
[2025-12-09 13:47:14.919] ;9107;95414.63
[2025-12-09 13:47:14.935] ;9123;95415.19
[2025-12-09 13:47:14.952] ;9141;95414.85
[2025-12-09 13:47:14.967] ;9157;95415
[2025-12-09 13:47:14.984] ;9174;95415.41
[2025-12-09 13:47:15.001] ;9190;95415.28
[2025-12-09 13:47:15.017] ;9207;95415.66
[2025-12-09 13:47:15.033] ;9224;95415.91
[2025-12-09 13:47:15.061] ;9240;95415.89
[2025-12-09 13:47:15.079] ;9256;95415.63
[2025-12-09 13:47:15.091] ;9274;95415.58
[2025-12-09 13:47:15.108] ;9290;95415.91
[2025-12-09 13:47:15.125] ;9307;95416.25
[2025-12-09 13:47:15.141] ;9323;95416.21
[2025-12-09 13:47:15.157] ;9340;95416.39
[2025-12-09 13:47:15.176] ;9357;95416.42
[2025-12-09 13:47:15.193] ;9373;95416.24
[2025-12-09 13:47:15.207] ;9390;95416.88
[2025-12-09 13:47:15.223] ;9407;95417
[2025-12-09 13:47:15.240] ;9423;95416.75
[2025-12-09 13:47:15.257] ;9440;95416.91
[2025-12-09 13:47:15.273] ;9456;95417
[2025-12-09 13:47:15.290] ;9474;95417.35
[2025-12-09 13:47:15.307] ;9490;95417.35
[2025-12-09 13:47:15.323] ;9506;95416.78
[2025-12-09 13:47:15.344] ;9523;95417.49
[2025-12-09 13:47:15.357] ;9540;95417.46
[2025-12-09 13:47:15.377] ;9556;95418.08
[2025-12-09 13:47:15.394] ;9573;95417.36
[2025-12-09 13:47:15.405] ;9589;95417.8
[2025-12-09 13:47:15.422] ;9607;95418.49
[2025-12-09 13:47:15.439] ;9623;95418.49
[2025-12-09 13:47:15.456] ;9639;95418.61
[2025-12-09 13:47:15.472] ;9656;95419.21
[2025-12-09 13:47:15.489] ;9673;95418.97
[2025-12-09 13:47:15.505] ;9690;95418.86
[2025-12-09 13:47:15.522] ;9706;95419.24
[2025-12-09 13:47:15.539] ;9722;95419.1
[2025-12-09 13:47:15.555] ;9740;95419.1
[2025-12-09 13:47:15.572] ;9756;95419.42
[2025-12-09 13:47:15.589] ;9773;95419.39
[2025-12-09 13:47:15.605] ;9789;95418.99
[2025-12-09 13:47:15.622] ;9806;95420.07
[2025-12-09 13:47:15.639] ;9823;95419.47
[2025-12-09 13:47:15.655] ;9839;95420.44
[2025-12-09 13:47:15.672] ;9856;95420.08
[2025-12-09 13:47:15.689] ;9873;95419.82
